id,date,city,venue,category,title,time,ticketUrl,cost
"4252","2026-07-18","Fairbanks","The Palace Theater","music","Golden Heart Revue","8:15p-9:15p","https://www.akvisit.com/palace-theatre?fbclid=IwY2xjawR7CNdleHRuA2FlbQIxMABicmlkETFZQTc5Q1NiWm16bDhNY0RZc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrK_LgMLEgXX7mcIrxnzr8jTJ9RaI_Lt7mvGG48tR-IMPMLVZRSzqN26Ewga_aem_RqdeQf5Ku3SEWvV41NwhHg",""
"4253","2026-07-18","Fairbanks","The International Hotel & Bar","music","Bag Lady Sue","8p-2a","https://www.facebook.com/events/1203288841697416/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4254","2026-07-18","Haines","Pioneer Bar","music","Karaoke Night","9p-1a","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=e982562f83&e=be0392aff7",""
"4255","2026-07-18","Homer","Kharacters Alaskan Bar","music","Guy Patterson","10p-2a","https://www.vansdivebaralaska.com/music-schedule",""
"4256","2026-07-18","Homer","Pratt Museum","music","Guided tours of the Botanical Gardens, Homestead Garden, & Forest Trails.","11a-12p","https://www.facebook.com/events/27331907429732951/27331907486399612/?acontext=%7B%22event_action_history%22%3A%5b%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22",""
"4257","2026-07-18","Homer","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","https://www.homeralaska.org/event/piano-by-sunrise-kilcher/19/",""
"4258","2026-07-18","Homer","Pier One Theatre","music","Our Town by Thornton Wilder","7:30p-10p","https://www.facebook.com/events/1571372071056224/1571372104389554/?active_tab=about",""
"4259","2026-07-18","Hope","Creekbend Co.","music","The National Parks, Sam Burchfield & Bre Kennedy","11a-2p","https://www.creekbendco.com/event",""
"4260","2026-07-18","Hope","Dirty Skillet","music","Anson Eggerss","6p-10p","https://www.dirtyskillet.com/music",""
"4261","2026-07-18","Hope","Hope Social Hall","music","Pancake Feed, Cake Walk, & Puzzle Competition","8:30a-6p","https://hopewagonrun.com/weekend-events/",""
"4262","2026-07-18","Juneau","Alaskan Hotel and Bar","music","Andy Koch's Badd Dog Blues Society","7:30p-10p","https://www.facebook.com/events/1367675531957665/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4263","2026-07-18","Juneau","St. Anne’s Parish Hall","dance","Rainforest Romp Contra Dance Weekend","8p-11p","https://www.facebook.com/events/914692727804915",""
"4264","2026-07-18","Juneau","The Crystal Saloon","music","The Return Of Astronomar Ft. Sa'Moona","9p-?","https://www.facebook.com/photo?fbid=1002054442428677&set=a.160104659956997",""
"4265","2026-07-18","Kenai","Vagabond Inn","music","Seth Freeman","8p-11p","https://www.facebook.com/profile.php?id=100057161362056",""
"4266","2026-07-18","Kenai","Skeet’s Dive Bar","music","Live Music w/ Seth Malone","9p-?","https://www.facebook.com/photo/?fbid=1625154909614942&set=a.954924113304695",""
"4267","2026-07-18","Ketchikan","Ketchikan City Park","music","Gays Eating Garlic Bread in the Park","12p-2p","https://www.facebook.com/events/27508251792196811/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4268","2026-07-18","Ketchikan","Arctic Bar","music","Virgin Voyages: Brilliant Lady Land Party","12p-6p","https://www.facebook.com/events/1466272915541691/1466276532207996/?active_tab=about",""
"4269","2026-07-18","Ketchikan","Tongass Historical Museum","music","Summer Saturdays at the Museum","1p-3p","https://www.facebook.com/events/873907959081409/873908012414737/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4270","2026-07-18","Ketchikan","Ted Ferry Civic Center","music","2026 Fish Pirate`s Daughter","7p-9:30p","https://firstcityplayers.org/buy-tickets-%5Bvbo%5D",""
"4271","2026-07-18","Kodiak","The Rendezvous","music","Justin Morris & Company","7p-12a","https://www.kodiakrendezvous.com/live-music",""
"4272","2026-07-18","McCarthy","The Golden Saloon","music","Red Flags Live","","https://www.mccarthylodge.com/mccarthy-events/",""
"4273","2026-07-18","Palmer","Hatcher Pass Lodge","music","Mario Carboni","4p-7p","https://www.facebook.com/events/2217529165745705/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4274","2026-07-18","Palmer","Palmer Alehouse","music","Yachtly Crew","7p-10p","https://www.facebook.com/events/1006671702001516/",""
"4275","2026-07-18","Palmer","American Legion Post 15","dance","Two-Step and Country Swing Dance Lessons!","7p-8p","https://www.facebook.com/photo/?fbid=956981223779042&set=gm.1748027286563468",""
"4276","2026-07-18","Palmer","American Legion Post 15","music","Karaoke","8p-11p","https://www.facebook.com/BrokenBlenderAK",""
"4277","2026-07-18","Seldovia","Linwood Bar & Grill","music","Live Music w/ JD Cox","","https://www.linwoodbar.com/events/",""
"4278","2026-07-18","Skagway","Skagway Library","community","Summer Reading Program: Red, White, & Blue Storytime","10:30a-11:30a","https://www.facebook.com/events/27438069035811649/27438069075811645/?active_tab=about",""
"4279","2026-07-18","Soldotna","Soldotna Creek Park","music","Disability Pride","1p-4p","https://www.facebook.com/events/972600525442331/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4280","2026-07-18","Soldotna","The Goods","music","Karaoke w/ Edencraft","5p-8p","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=e982562f83&e=be0392aff7",""
"4281","2026-07-18","Talkeetna","Talkeetna Public Library","music","Kids Concert w/ John Roberts","12p-?","https://www.facebook.com/photo/?fbid=1596787165782884&set=a.500635148731430",""
"4282","2026-07-18","Talkeetna","Talkeetna Village Park","festival","Talkeetna Pride Fest 2026","12p-?","https://www.facebook.com/events/780904414652259/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4283","2026-07-18","Talkeetna","Denali Brewing Company","music","Natalie Gelman","6p-8","https://www.facebook.com/events/988716667353734/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4284","2026-07-18","Talkeetna","Mountain High Pizza Pie","music","Denali Cooks","7p-?","https://www.pizzapietalkeetna.com/event-type/live-music/?fbclid=IwY2xjawRvBv9leHRuA2FlbQIxMABicmlkETE4T3g0UnoxVExiYTJjdXdQc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjyB1eWoEUpiOvGrlQarejNeQ12UXmcHnrBjwbrtFOPH0Rv2MmpWh1UA2AxS_aem_ls3CB8uZ3Xj26XD5nR9-",""
"4285","2026-07-18","Talkeetna","Sheldon Community Arts Hanger","theatre","Broadway in Talkeetna w/ Kaitlin Lawrence","7p-?","https://www.facebook.com/denali.artscouncil",""
"4286","2026-07-18","Talkeetna","Fairview Inn","music","Ronnie V. & The Family Band","9p-1a","https://fairviewtalkeetna.com/pages/live-music",""
"4287","2026-07-18","Talkeetna","Talkeetna Inn","music","“Wigging Out” Pride Party w/ DJ2Stroke","9p-1a","https://www.facebook.com/events/1786301805861928/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4288","2026-07-18","Wasilla","Tug Bar & Liquor- Goose Bay Inn","music","Live Music with Roadhouse Refugees","","https://www.facebook.com/photo/?fbid=1497931395460551&set=a.208825104371193",""
"4289","2026-07-18","Wasilla","Wasilla Lake","festival","Moose Nugget Regatta","12p-4p","https://www.facebook.com/events/2097647684116336/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4290","2026-07-18","Wasilla","Smith Drive","festival","Electric Sands 2026 Music Festival","4p-6a","https://www.eventbrite.com/e/dystraxion-presents-electric-sands-2026-tickets-1563880391349?aff=ehometext",""
"4291","2026-07-19","Anchorage","Kincaid Park","community","Mud Factor 2026 Obstacle 5K & Fun Run","10:30a-?","",""
"4292","2026-07-19","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=51fd3075bf&e=be0392aff7",""
"4293","2026-07-19","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","https://www.facebook.com/profile.php?id=100035394206580",""
"4294","2026-07-19","Anchorage","Anchorage Weekend Market","music","Live Music at the Market","11a-5p","https://www.facebook.com/AnchorageWeekendDowntownMarket",""
"4295","2026-07-19","Anchorage","Pulse Dance Company","dance","Play with Pulse! Free Community Dance Classes","1p-2p","https://www.facebook.com/events/944281558212074/944281588212071/?acontext=%7B%22event_action_history%22%3A%5b%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mech",""
"4296","2026-07-19","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","https://www.facebook.com/tyrone.palmer.722744",""
"4297","2026-07-19","Anchorage","49th State Brewery","music","Garden Grooves: Music in the Beer Garden","5p-7p","https://www.facebook.com/photo/?fbid=1267333412235644&set=gm.1017207420732481",""
"4298","2026-07-19","Anchorage","Anchorage Social Dance Club","dance","Country Dance Nights: Line Dancing & Swing","6:30p-9:30p","https://www.facebook.com/35PlusClub/posts/pfbid0WJizwEbNi85duFkPSHFUsdVjmCMNhvohUubFJ3YdcCa5a49CmcfsWq4FKLK63J9xl",""
"4299","2026-07-19","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","https://www.facebook.com/events/2204843740345501/2204843823678826/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4300","2026-07-19","Anchorage","Pink Cadillac","music","All Ages Buckarooos Night","6p-10p","https://www.facebook.com/events/1668434181079131/1668434264412456/?active_tab=about",""
"4301","2026-07-19","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=2020d45d02&e=be0392aff7",""
"4302","2026-07-19","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","https://www.facebook.com/photo?fbid=10211867422076197&set=pcb.10211867422276202",""
"4303","2026-07-19","Anchorage","Van’s Dive Bar","music","Open Mic Night","8p-11p","https://www.facebook.com/photo/?fbid=1507990474662996&set=a.752367223558662",""
"4304","2026-07-19","Anchorage","Centennial Rose Garden","community","2026 Skinny Raven Half Marathon & 10K","9a-?","https://www.facebook.com/events/1222472633161037/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4305","2026-07-19","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","https://www.facebook.com/BrokenBlenderAK",""
"4306","2026-07-19","Anchorage","The Carousel Lounge","music","Sunday Karaoke","9p-2a","https://www.facebook.com/akrockstarkaraoke/events",""
"4307","2026-07-19","Big Lake","Susitna Brewing","music","Open Mic Night","6p-9p","https://www.facebook.com/photo/?fbid=1507990474662996&set=a.752367223558662",""
"4308","2026-07-19","Ester","Malemute Saloon & Gold Camp","music","Sunday Deck Open Jam","2p-5p","https://malemutesaloon.com/schedule/",""
"4309","2026-07-19","Fairbanks","The Palace Theater","music","Golden Heart Revue","8:15p-9:15p","https://www.akvisit.com/palace-theatre?fbclid=IwY2xjawR7CNdleHRuA2FlbQIxMABicmlkETFZQTc5Q1NiWm16bDhNY0RZc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrK_LgMLEgXX7mcIrxnzr8jTJ9RaI_Lt7mvGG48tR-IMPMLVZRSzqN26Ewga_aem_RqdeQf5Ku3SEWvV41NwhHg",""
"4310","2026-07-19","Fairbanks","The Marlin","music","Karaoke","9p-?","https://www.facebook.com/BrokenBlenderAK",""
"4311","2026-07-19","Homer","Kharacters Alaskan Bar","music","Chris Needham Matinee","5p-7p","https://www.facebook.com/kharacters.bar",""
"4312","2026-07-19","Hope","Hope Social Hall","community","Hope & Sunrise 5K Wagon Trail Run","11a-?","https://www.facebook.com/events/848724897920155/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4313","2026-07-19","Hope","Creekbend Co.","community","Sunday Brunch with Shaun P from H3","11a-2p","https://www.creekbendco.com/event",""
"4314","2026-07-19","Hope","Hope Social Hall","music","Race Registration, Bib Pickup, & Bake Sale","9a-11a","https://hopewagonrun.com/weekend-events/",""
"4315","2026-07-19","Juneau","St. Anne’s Parish Hall","dance","Rainforest Romp Contra Dance Weekend","10a-5p","https://www.facebook.com/events/914692727804915",""
"4316","2026-07-19","Juneau","Statter Harbor","music","Annual Wildlife Cruise","2p-5p","https://www.facebook.com/events/1525988088972323/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4317","2026-07-19","Juneau","The Crystal Saloon","music","KXLL Presents: Japan To Alaska: Ft The Rain Dogs, Fine, Great, & T-Loc","8p-?","https://www.eventbrite.com/e/kxll-presents-japan-to-alaska-ft-the-rain-dogs-fine-great-t-loc-tickets-1992675418819?aff=ehometext",""
"4318","2026-07-19","Ketchikan","The Creek Street Cabaret","music","Open Mic Night w/ Joe Williams","6p-9p","https://www.facebook.com/photo/?fbid=1507990474662996&set=a.752367223558662",""
"4319","2026-07-19","Palmer","Four Corner’s Lounge","music","Karaoke","8p-?","https://www.facebook.com/BrokenBlenderAK",""
"4320","2026-07-19","Seward","Yukon Bar","music","Karaoke","9p-1a","https://www.facebook.com/BrokenBlenderAK",""
"4321","2026-07-19","Talkeetna","Mountain High Pizza Pie","music","Steve Durr","1p-2:30p & 5p-6:30p","https://www.pizzapietalkeetna.com/event-type/live-music/?fbclid=IwY2xjawRvBv9leHRuA2FlbQIxMABicmlkETE4T3g0UnoxVExiYTJjdXdQc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHjyB1eWoEUpiOvGrlQarejNeQ12UXmcHnrBjwbrtFOPH0Rv2MmpWh1UA2AxS_aem_ls3CB8uZ3Xj26XD5nR9-",""
"4322","2026-07-19","Wasilla","Tug Bar & Liquor- Goose Bay Inn","music","Live Music w/ John Cook","","https://www.facebook.com/photo/?fbid=1497931395460551&set=a.208825104371193",""
"4323","2026-07-19","Wasilla","Smith Drive","festival","Electric Sands 2026 Music Festival","3p-11p","https://www.eventbrite.com/e/dystraxion-presents-electric-sands-2026-tickets-1563880391349?aff=ehometext",""
"4324","2026-07-20","Anchorage","49th State Brewery","music","Garden Grooves: Music in the Beer Garden","5p-7p","https://www.facebook.com/photo/?fbid=1267333412235644&set=gm.1017207420732481",""
"4325","2026-07-20","Anchorage","Fire Island Bakery @ K Street Market","music","Weekly Jazz Jam","6:30p-9:30p","https://akjazzworkshop.org/calendar/",""
"4326","2026-07-20","Anchorage","Anchorage Social Dance Club","dance","Learn to Square Dance","7p-9p","https://www.akconcerts.com/learn",""
"4327","2026-07-20","Anchorage","Alaska Dance Promotions","dance","Bachata Dance Patterns","8:30p-9:30p","https://www.facebook.com/events/1363802471592782/1363802534926109/?acontext=%7B%22event_action_history%22%3A%5b%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22me",""
"4328","2026-07-20","Anchorage","Van’s Dive Bar","music","Guy Patterson","8p-?","https://www.vansdivebaralaska.com/music-schedule",""
"4329","2026-07-20","Bethel","Kuskokwim Consortium Library","music","Toddler Time","11a-12p","https://www.facebook.com/events/1988217601791631/1988217631791628/?active_tab=about",""
"4330","2026-07-20","Chugiak","Lee Jordan Field","community","Free Baseball Game: Chugiak-Eagle River Chinooks vs the Miners","6p-?","https://www.facebook.com/events/27844071105234185/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22discovery_custom_tab%22%2C%22surface%22%3A%22bookmark%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4331","2026-07-20","Eagle River","Odd Man Rush","music","Karaoke Mondays","6p-9p","https://akconcets.us20.list-manage.com/track/click?u=7bd13a48fecb63b6d795caadf&id=e982562f83&e=be0392aff7",""
"4332","2026-07-20","Fairbanks","Fairbanks Community Band Hall","music","Free Youth Jazz Band Rehearsals","5p-6p","https://www.facebook.com/events/1341908911193449/1341908927860114/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4333","2026-07-20","Fairbanks","The Palace Theater","music","Golden Heart Revue","8:15p-9:15p","https://www.akvisit.com/palace-theatre?fbclid=IwY2xjawR7CNdleHRuA2FlbQIxMABicmlkETFZQTc5Q1NiWm16bDhNY0RZc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHrK_LgMLEgXX7mcIrxnzr8jTJ9RaI_Lt7mvGG48tR-IMPMLVZRSzqN26Ewga_aem_RqdeQf5Ku3SEWvV41NwhHg",""
"4334","2026-07-20","Juneau","The Crystal Saloon","music","Josh Fortenbery","5p-7p","https://www.facebook.com/events/2434341350376564/2434341363709896/?acontext=%7B%22event_action_history%22%3A%5b%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%5d%2C%22ref_notif_type%22%3Anull%7D",""
"4335","2026-07-20","Kenai","Kenai Chamber of Commerce & Visitor Center","community","Storytime & Craft: If You Give A Moose A Muffin","11a-?","https://www.facebook.com/events/1154734120192170",""
"4336","2026-07-20","Seward","Seward Senior Center","music","Seward Strings","1p-4p","https://www.facebook.com/SewardSeniors",""
